Flight_DateTime,Flight_No,Aircraft_Reg,Aircraft_Type,MTOW_Tonnes,MTOW_kg,Distance_km,Distance_Factor,Unit_Rate,Weight_Factor,Calculated_Charge,Vendor_Charge,Status
"2025-09-03
13:17",AIC9 18,VTTVE,A21N,89.0,89000.0,799.0,7.99,31.34,1.22,305.5,305.5,Matched
,,,,,,,,,,,,Not Matched
,,,,,,,,,,,,Not Matched
Flight Date Time,Flt. #,Acft. Reg.,Acft. Type Code,,,,,,,,,Not Matched
"2025-09-03
13:54",AIC2 201,VTTVC,A21N,89.0,89000.0,731.0,7.31,31.34,1.22,279.5,279.5,Matched
"2025-09-03
14:45",AIC9 30,VTANY,B788,228.0,228000.0,799.0,7.99,31.34,1.71,428.2,428.2,Matched
"2025-09-03
14:45","AIC9
34",VTEXP,A20N,77.0,77000.0,659.0,6.59,31.34,1.22,251.97,251.97,Matched
"2025-09-03
14:54","AIC2
027",VTANP,B788,228.0,228000.0,726.0,7.26,31.34,1.71,389.07,389.07,Matched
"2025-09-03
16:37","AIC9
91",VTCIP,A20N,79.0,79000.0,878.0,8.78,31.34,1.22,335.7,335.7,Matched
"2025-09-03
16:49",AIC9 69,VTPPO,A321,89.0,89000.0,726.0,7.26,31.34,1.22,277.58,277.58,Matched
"2025-09-03
16:49",AIC1 13,VTAND,B788,228.0,228000.0,774.0,7.74,31.34,1.71,414.8,414.8,Matched
"2025-09-03
17:18","AIC1
43",VTANV,B788,228.0,228000.0,774.0,7.74,31.34,1.71,414.8,414.8,Matched
"2025-09-03
17:26","AIC2
289",VTTNQ,A20N,77.0,77000.0,726.0,7.26,31.34,1.22,277.58,277.58,Matched
"2025-09-03
17:27",AIC2 283,VTCID,A20N,79.0,79000.0,774.0,7.74,31.34,1.22,295.94,295.94,Matched
"2025-09-03
17:50","AIC9
20",VTRTT,A20N,79.0,79000.0,747.0,7.47,31.34,1.22,285.61,285.61,Matched
"2025-09-03
18:03",AIC2 017,VTTSH,B789,255.0,255000.0,774.0,7.74,31.34,1.71,414.8,414.8,Matched
"2025-09-03
18:03",AIC2 029,VTTSN,B789,255.0,255000.0,774.0,7.74,31.34,1.71,414.8,414.8,Matched
"2025-09-03
18:08","AIC1
51",VTANL,B788,228.0,228000.0,774.0,7.74,31.34,1.71,414.8,414.8,Matched
"2025-09-03
18:09",AIC1 55,VTALP,B77W,352.0,352000.0,774.0,7.74,31.34,1.95,473.01,473.01,Matched
"2025-09-03
18:12",AIC2 202,VTTVC,A21N,89.0,89000.0,747.0,7.47,31.34,1.22,285.61,285.61,Matched
"2025-09-03
18:25",AIC1 62,VTJRB,A359,280.0,280000.0,779.0,7.79,31.34,1.8,439.45,439.45,Matched
"2025-09-03
18:33","AIC1
31",VTAEO,B77W,352.0,352000.0,726.0,7.26,31.34,1.95,443.68,443.68,Matched
"2025-09-03
18:43","AIC1
33",VTANK,B788,228.0,228000.0,695.0,6.95,31.34,1.71,372.46,372.46,Matched
"2025-09-03
19:04",AIC9 35,VTTNY,A20N,77.0,77000.0,726.0,7.26,31.34,1.22,277.58,277.58,Matched
"2025-09-03
19:14","AIC2
026",VTTSD,B789,255.0,255000.0,453.0,4.53,31.34,1.71,242.77,242.77,Matched
"2025-09-03
19:47",AIC9 31,VTEXG,A20N,77.0,77000.0,806.0,8.06,31.34,1.22,308.17,308.17,Matched
,,,,,,,,,,,,Not Matched
,,,,,,,,,,,,Not Matched
Flight Date Time,Flt. #,Acft. Reg.,Acft. Type Code,,,,,,,,,Not Matched
"2025-09-03
20:16",AIC9 16,VTANW,B788,228.0,228000.0,799.0,7.99,31.34,1.71,428.2,428.2,Matched
"2025-09-03
20:52",AIC1 28,VTAEN,B77W,352.0,352000.0,732.0,7.32,31.34,1.95,447.35,447.35,Matched
"2025-09-03
21:53","AIC9
70",VTPPO,A321,89.0,89000.0,732.0,7.32,31.34,1.22,279.88,279.88,Matched
"2025-09-03
22:29","AIC2
290",VTTNQ,A20N,77.0,77000.0,732.0,7.32,31.34,1.22,279.88,279.88,Matched
"2025-09-03
22:39","AIC1
12",VTJRH,A359,280.0,280000.0,779.0,7.79,31.34,1.8,439.45,439.45,Matched
"2025-09-03
22:47",AIC9 84,VTANI,B788,228.0,228000.0,747.0,7.47,31.34,1.71,400.33,400.33,Matched
"2025-09-03
23:13",AIC2 284,VTCID,A20N,79.0,79000.0,779.0,7.79,31.34,1.22,297.85,297.85,Matched
"2025-09-03
23:15","AIC9
92",VTCIP,A20N,79.0,79000.0,875.0,8.75,31.34,1.22,334.55,334.55,Matched
"2025-09-03
23:18","AIC9
06",VTRTS,A20N,77.0,77000.0,754.0,7.54,31.34,1.22,288.29,288.29,Matched
"2025-09-03
23:19",AIC2 287,VTRTT,A20N,79.0,79000.0,774.0,7.74,31.34,1.22,295.94,295.94,Matched
"2025-09-03
23:21","AIC2
204",VTTQF,A20N,77.0,77000.0,754.0,7.54,31.34,1.22,288.29,288.29,Matched
"2025-09-03
23:38",AIC2 210,VTTSO,B789,255.0,255000.0,799.0,7.99,31.34,1.71,428.2,428.2,Matched
"2025-09-04
00:00",AIC2 203,VTTNV,A20N,77.0,77000.0,731.0,7.31,31.34,1.22,279.5,279.5,Matched
"2025-09-04
00:00","AIC1
27",VTAEF,B77L,348.0,348000.0,774.0,7.74,31.34,1.95,473.01,473.01,Matched
"2025-09-04
00:00",AIC9 83,VTANO,B788,228.0,228000.0,731.0,7.31,31.34,1.71,391.75,391.75,Matched
"2025-09-04
00:00",AIC1 01,VTJRH,A359,280.0,280000.0,774.0,7.74,31.34,1.8,436.63,436.63,Matched
"2025-09-04
00:00",AIC9 19,VTCIQ,A20N,79.0,79000.0,731.0,7.31,31.34,1.22,279.5,279.5,Matched
"2025-09-04
00:00","AIC2
207",VTTSD,B789,255.0,255000.0,781.0,7.81,31.34,1.71,418.55,418.55,Matched
"2025-09-04
00:00","AIC9
33",VTEXJ,A20N,77.0,77000.0,659.0,6.59,31.34,1.22,251.97,251.97,Matched
"2025-09-04
00:00",AIC9 09,VTANI,B788,228.0,228000.0,731.0,7.31,31.34,1.71,391.75,391.75,Matched
"2025-09-04
00:00","AIC9
15",VTAND,B788,228.0,228000.0,781.0,7.81,31.34,1.71,418.55,418.55,Matched
"2025-09-04
00:00",AIC9 17,VTANU,B788,228.0,228000.0,781.0,7.81,31.34,1.71,418.55,418.55,Matched
,,,,,,,,,,,,Not Matched
,,,,,,,,,,,,Not Matched
Flight Date Time,Flt. #,Acft. Reg.,Acft. Type Code,,,,,,,,,Not Matched
"2025-09-04
00:00",AIC9 05,VTEXN,A20N,77.0,77000.0,698.0,6.98,31.34,1.22,266.88,266.88,Matched
"2025-09-04
00:00",AIC9 45,VTCIE,A20N,79.0,79000.0,792.0,7.92,31.34,1.22,302.82,302.82,Matched
"2025-09-04
00:00","AIC9
95",VTANL,B788,228.0,228000.0,781.0,7.81,31.34,1.71,418.55,418.55,Matched
"2025-09-04
00:04","AIC9
46",VTCIE,A20N,79.0,79000.0,785.0,7.85,31.34,1.22,300.14,300.14,Matched
"2025-09-04
00:11","AIC9
36",VTTQD,A20N,77.0,77000.0,785.0,7.85,31.34,1.22,300.14,300.14,Matched
"2025-09-04
00:21",AIC2 284,VTRTJ,A20N,77.0,77000.0,779.0,7.79,31.34,1.22,297.85,297.85,Matched
"2025-09-04
00:45",AIC9 32,VTCIH,A20N,79.0,79000.0,797.0,7.97,31.34,1.22,304.73,304.73,Matched
"2025-09-04
02:09","AIC9
21",VTCIQ,A20N,79.0,79000.0,726.0,7.26,31.34,1.22,277.58,277.58,Matched
"2025-09-04
02:20","AIC2
028",VTANP,B788,228.0,228000.0,424.0,4.24,31.34,1.71,227.23,227.23,Matched
"2025-09-04
02:43",AIC1 54,VTANV,B788,228.0,228000.0,779.0,7.79,31.34,1.71,417.48,417.48,Matched
"2025-09-04
02:48","AIC1
52",VTANL,B788,228.0,228000.0,779.0,7.79,31.34,1.71,417.48,417.48,Matched
"2025-09-04
04:15",AIC2 030,VTTSP,B789,255.0,255000.0,779.0,7.79,31.34,1.71,417.48,417.48,Matched
"2025-09-04
04:18",AIC2 288,VTRTT,A20N,79.0,79000.0,785.0,7.85,31.34,1.22,300.14,300.14,Matched
"2025-09-04
04:19","AIC1
56",VTALS,B77W,352.0,352000.0,779.0,7.79,31.34,1.95,476.07,476.07,Matched
"2025-09-04
04:20",AIC1 87,VTALP,B77W,352.0,352000.0,774.0,7.74,31.34,1.95,473.01,473.01,Matched
"2025-09-04
04:33",AIC2 018,VTTSH,B789,255.0,255000.0,779.0,7.79,31.34,1.71,417.48,417.48,Matched
"2025-09-04
04:38",AIC1 16,VTAEH,B77L,348.0,348000.0,732.0,7.32,31.34,1.95,447.35,447.35,Matched
"2025-09-04
04:44","AIC2
028",VTANP,B788,228.0,228000.0,732.0,7.32,31.34,1.71,392.29,392.29,Matched
"2025-09-04
04:48","AIC1
42",VTNAA,B788,228.0,228000.0,779.0,7.79,31.34,1.71,417.48,417.48,Matched
"2025-09-04
04:52",AIC1 14,VTNAC,B788,228.0,228000.0,779.0,7.79,31.34,1.71,417.48,417.48,Matched
"2025-09-04
04:56","AIC1
44",VTAER,B77W,352.0,352000.0,732.0,7.32,31.34,1.95,447.35,447.35,Matched
"2025-09-04
05:13",AIC1 30,VTAEO,B77W,352.0,352000.0,732.0,7.32,31.34,1.95,447.35,447.35,Matched
,,,,,,,,,,,,Not Matched
,,,,,,,,,,,,Not Matched
Flight Date Time,Flt. #,Acft. Reg.,Acft. Type Code,,,,,,,,,Not Matched
"2025-09-04
05:16",AIC2 030,VTTSN,B789,255.0,255000.0,453.0,4.53,31.34,1.71,242.77,242.77,Matched
"2025-09-04
05:58",AIC1 34,VTANW,B788,228.0,228000.0,779.0,7.79,31.34,1.71,417.48,417.48,Matched
"2025-09-04
06:02","AIC1
02",VTJRE,A359,280.0,280000.0,779.0,7.79,31.34,1.8,439.45,439.45,Matched
"2025-09-04
06:03","AIC1
16",VTAEP,B77W,352.0,352000.0,732.0,7.32,31.34,1.95,447.35,447.35,Matched
"2025-09-04
06:06","AIC1
61",VTJRE,A359,280.0,280000.0,774.0,7.74,31.34,1.8,436.63,436.63,Matched
"2025-09-04
06:19",AIC2 016,VTTSO,B789,255.0,255000.0,779.0,7.79,31.34,1.71,417.48,417.48,Matched
"2025-09-04
06:49",AIC1 06,VTJRI,A359,280.0,280000.0,779.0,7.79,31.34,1.8,439.45,439.45,Matched
"2025-09-04
08:04","AIC9
22",VTCIQ,A20N,79.0,79000.0,732.0,7.32,31.34,1.22,279.88,279.88,Matched
"2025-09-04
08:21","AIC2
025",VTTSD,B789,255.0,255000.0,774.0,7.74,31.34,1.71,414.8,414.8,Matched
"2025-09-04
08:42",AIC1 02,VTJRB,A359,280.0,280000.0,779.0,7.79,31.34,1.8,439.45,439.45,Matched
"2025-09-04
09:43","AIC1
29",VTAEN,B77W,352.0,352000.0,726.0,7.26,31.34,1.95,443.68,443.68,Matched
"2025-09-04
09:59",AIC2 208,VTTSD,B789,255.0,255000.0,799.0,7.99,31.34,1.71,428.2,428.2,Matched
"2025-09-04
10:06",AIC1 88,VTALR,B77W,352.0,352000.0,779.0,7.79,31.34,1.95,476.07,476.07,Matched
"2025-09-04
10:27","AIC1
11",VTTSE,B789,255.0,255000.0,774.0,7.74,31.34,1.71,414.8,414.8,Matched
"2025-09-04
10:44",AIC9 10,VTANI,B788,228.0,228000.0,747.0,7.47,31.34,1.71,400.33,400.33,Matched
"2025-09-04
12:53",AIC9 18,VTANU,B788,228.0,228000.0,799.0,7.99,31.34,1.71,428.2,428.2,Matched
"2025-09-04
13:03",AIC9 25,VTEXK,A20N,77.0,77000.0,774.0,7.74,31.34,1.22,295.94,295.94,Matched
"2025-09-04
14:26","AIC9
69",VTRTM,A20N,77.0,77000.0,726.0,7.26,31.34,1.22,277.58,277.58,Matched
"2025-09-04
15:01","AIC2
201",VTTVC,A21N,89.0,89000.0,731.0,7.31,31.34,1.22,279.5,279.5,Matched
"2025-09-04
15:01",AIC9 34,VTEXJ,A20N,77.0,77000.0,659.0,6.59,31.34,1.22,251.97,251.97,Matched
"2025-09-04
16:06","AIC9
91",VTCIM,A20N,79.0,79000.0,878.0,8.78,31.34,1.22,335.7,335.7,Matched
"2025-09-04
16:10",AIC9 37,VTRTS,A20N,77.0,77000.0,806.0,8.06,31.34,1.22,308.17,308.17,Matched
,,,,,,,,,,,,Not Matched
,,,,,,,,,,,,Not Matched
Flight Date Time,Flt. #,Acft. Reg.,Acft. Type Code,,,,,,,,,Not Matched
"2025-09-04
16:27",AIC1 55,VTALS,B77W,352.0,352000.0,774.0,7.74,31.34,1.95,473.01,473.01,Matched
"2025-09-04
16:32",AIC1 53,VTANV,B788,228.0,228000.0,774.0,7.74,31.34,1.71,414.8,414.8,Matched
"2025-09-04
16:51","AIC1
43",VTNAA,B788,228.0,228000.0,774.0,7.74,31.34,1.71,414.8,414.8,Matched
"2025-09-04
17:05","AIC1
17",VTNAC,B788,228.0,228000.0,453.0,4.53,31.34,1.71,242.77,242.77,Matched
"2025-09-04
17:21","AIC2
029",VTTSP,B789,255.0,255000.0,774.0,7.74,31.34,1.71,414.8,414.8,Matched
"2025-09-04
17:30",AIC2 017,VTTSN,B789,255.0,255000.0,774.0,7.74,31.34,1.71,414.8,414.8,Matched
"2025-09-04
17:34",AIC2 289,VTTQI,A20N,77.0,77000.0,726.0,7.26,31.34,1.22,277.58,277.58,Matched
"2025-09-04
17:41","AIC1
31",VTAER,B77W,352.0,352000.0,726.0,7.26,31.34,1.95,443.68,443.68,Matched
"2025-09-04
17:54","AIC9
20",VTCIQ,A20N,79.0,79000.0,747.0,7.47,31.34,1.22,285.61,285.61,Matched
"2025-09-04
18:02",AIC2 027,VTANR,B788,228.0,228000.0,726.0,7.26,31.34,1.71,389.07,389.07,Matched
"2025-09-04
18:19","AIC2
015",VTTSO,B789,255.0,255000.0,774.0,7.74,31.34,1.71,414.8,414.8,Matched
"2025-09-04
18:26",AIC2 283,VTRTJ,A20N,77.0,77000.0,774.0,7.74,31.34,1.22,295.94,295.94,Matched
"2025-09-04
18:26",AIC1 35,VTANW,B788,228.0,228000.0,774.0,7.74,31.34,1.71,414.8,414.8,Matched
"2025-09-04
18:42","AIC9
35",VTTQD,A20N,77.0,77000.0,726.0,7.26,31.34,1.22,277.58,277.58,Matched
"2025-09-04
18:43",AIC9 31,VTCIH,A20N,79.0,79000.0,806.0,8.06,31.34,1.22,308.17,308.17,Matched
"2025-09-04
18:56",AIC1 62,VTJRA,A359,280.0,280000.0,779.0,7.79,31.34,1.8,439.45,439.45,Matched
"2025-09-04
19:23",AIC9 26,VTEXK,A20N,77.0,77000.0,779.0,7.79,31.34,1.22,297.85,297.85,Matched
"2025-09-04
19:38","AIC9
70",VTRTM,A20N,77.0,77000.0,732.0,7.32,31.34,1.22,279.88,279.88,Matched
"2025-09-04
20:05","AIC2
202",VTTVC,A21N,89.0,89000.0,747.0,7.47,31.34,1.22,285.61,285.61,Matched
"2025-09-04
20:16",AIC9 16,VTAND,B788,228.0,228000.0,799.0,7.99,31.34,1.71,428.2,428.2,Matched
"2025-09-04
22:05","AIC1
91",VTAEQ,B77W,352.0,352000.0,726.0,7.26,31.34,1.95,443.68,443.68,Matched
"2025-09-04
22:48",AIC1 28,VTAEN,B77W,352.0,352000.0,732.0,7.32,31.34,1.95,447.35,447.35,Matched
,,,,,,,,,,,,Not Matched
,,,,,,,,,,,,Not Matched
Flight Date Time,Flt. #,Acft. Reg.,Acft. Type Code,,,,,,,,,Not Matched
"2025-09-04
22:50",AIC9 84,VTANO,B788,228.0,228000.0,747.0,7.47,31.34,1.71,400.33,400.33,Matched
"2025-09-04
23:05",AIC2 290,VTTQI,A20N,77.0,77000.0,732.0,7.32,31.34,1.22,279.88,279.88,Matched
"2025-09-04
23:11","AIC2
287",VTEXJ,A20N,77.0,77000.0,726.0,7.26,31.34,1.22,277.58,277.58,Matched
"2025-09-04
23:13","AIC1
30D",VTAEO,B77W,352.0,352000.0,424.0,4.24,31.34,1.95,259.12,259.12,Matched
"2025-09-04
23:20","AIC2
204",VTTNV,A20N,77.0,77000.0,754.0,7.54,31.34,1.22,288.29,288.29,Matched
"2025-09-04
23:23",AIC9 92,VTCIM,A20N,79.0,79000.0,875.0,8.75,31.34,1.22,334.55,334.55,Matched
"2025-09-04
23:25",AIC1 12,VTTSE,B789,255.0,255000.0,779.0,7.79,31.34,1.71,417.48,417.48,Matched
"2025-09-04
23:30","AIC9
06",VTEXN,A20N,77.0,77000.0,754.0,7.54,31.34,1.22,288.29,288.29,Matched
"2025-09-04
23:34","AIC9
38",VTRTS,A20N,77.0,77000.0,797.0,7.97,31.34,1.22,304.73,304.73,Matched
"2025-09-04
23:59",AIC9 96,VTANL,B788,228.0,228000.0,799.0,7.99,31.34,1.71,428.2,428.2,Matched
"2025-09-05
00:00","AIC9
83",VTANP,B788,228.0,228000.0,731.0,7.31,31.34,1.71,391.75,391.75,Matched
"2025-09-05
00:00",AIC9 05,VTEXP,A20N,77.0,77000.0,698.0,6.98,31.34,1.22,266.88,266.88,Matched
"2025-09-05
00:00",AIC2 203,VTTNY,A20N,77.0,77000.0,731.0,7.31,31.34,1.22,279.5,279.5,Matched
"2025-09-05
00:00","AIC9
33",VTCIE,A20N,79.0,79000.0,698.0,6.98,31.34,1.22,266.88,266.88,Matched
"2025-09-05
00:00",AIC2 201,VTTVC,A21N,89.0,89000.0,731.0,7.31,31.34,1.22,279.5,279.5,Matched
"2025-09-05
00:00",AIC9 17,VTRTY,A20N,77.0,77000.0,781.0,7.81,31.34,1.22,298.61,298.61,Matched
"2025-09-05
00:00",AIC1 01,VTJRE,A359,280.0,280000.0,774.0,7.74,31.34,1.8,436.63,436.63,Matched
"2025-09-05
00:00","AIC9
19",VTEXJ,A20N,77.0,77000.0,731.0,7.31,31.34,1.22,279.5,279.5,Matched
"2025-09-05
00:00","AIC9
29",VTANY,B788,228.0,228000.0,781.0,7.81,31.34,1.71,418.55,418.55,Matched
"2025-09-05
00:00",AIC2 209,VTTSO,B789,255.0,255000.0,781.0,7.81,31.34,1.71,418.55,418.55,Matched
"2025-09-05
00:00","AIC9
15",VTANU,B788,228.0,228000.0,781.0,7.81,31.34,1.71,418.55,418.55,Matched
"2025-09-05
00:00",AIC9 45,VTCIH,A20N,79.0,79000.0,792.0,7.92,31.34,1.22,302.82,302.82,Matched
,,,,,,,,,,,,Not Matched
,,,,,,,,,,,,Not Matched
Flight Date Time,Flt. #,Acft. Reg.,Acft. Type Code,,,,,,,,,Not Matched
"2025-09-05
00:01",AIC9 36,VTTQH,A20N,77.0,77000.0,785.0,7.85,31.34,1.22,300.14,300.14,Matched
"2025-09-05
00:01",AIC9 32,VTCIG,A20N,79.0,79000.0,797.0,7.97,31.34,1.22,304.73,304.73,Matched
"2025-09-05
00:14","AIC1
28",VTAEN,B77W,352.0,352000.0,732.0,7.32,31.34,1.95,447.35,447.35,Matched
"2025-09-05
02:48","AIC9
21",VTEXN,A20N,77.0,77000.0,726.0,7.26,31.34,1.22,277.58,277.58,Matched
"2025-09-05
03:55","AIC2
018",VTTSN,B789,255.0,255000.0,779.0,7.79,31.34,1.71,417.48,417.48,Matched
"2025-09-05
04:07",AIC1 52,VTNAA,B788,228.0,228000.0,779.0,7.79,31.34,1.71,417.48,417.48,Matched
"2025-09-05
04:09",AIC1 87,VTALQ,B77W,352.0,352000.0,774.0,7.74,31.34,1.95,473.01,473.01,Matched
"2025-09-05
04:10","AIC1
56",VTALT,B77W,352.0,352000.0,779.0,7.79,31.34,1.95,476.07,476.07,Matched
"2025-09-05
04:25","AIC2
288",VTEXJ,A20N,77.0,77000.0,732.0,7.32,31.34,1.22,279.88,279.88,Matched
"2025-09-05
04:52",AIC1 58,VTNAC,B788,228.0,228000.0,779.0,7.79,31.34,1.71,417.48,417.48,Matched
"2025-09-05
05:02","AIC1
18",VTANV,B788,228.0,228000.0,779.0,7.79,31.34,1.71,417.48,417.48,Matched
"2025-09-05
05:03",AIC1 42,VTAND,B788,228.0,228000.0,779.0,7.79,31.34,1.71,417.48,417.48,Matched
"2025-09-05
05:09",AIC2 018,VTTSP,B789,255.0,255000.0,779.0,7.79,31.34,1.71,417.48,417.48,Matched
"2025-09-05
05:18","AIC2
030",VTTSN,B789,255.0,255000.0,779.0,7.79,31.34,1.71,417.48,417.48,Matched
"2025-09-05
06:07",AIC1 44,VTAEQ,B77W,352.0,352000.0,732.0,7.32,31.34,1.95,447.35,447.35,Matched
"2025-09-05
06:11",AIC1 61,VTJRB,A359,280.0,280000.0,774.0,7.74,31.34,1.8,436.63,436.63,Matched
"2025-09-05
06:38",AIC1 32,VTANL,B788,228.0,228000.0,732.0,7.32,31.34,1.71,392.29,392.29,Matched
"2025-09-05
08:04","AIC9
22",VTCIQ,A20N,79.0,79000.0,732.0,7.32,31.34,1.22,279.88,279.88,Matched
"2025-09-05
08:05","AIC1
02",VTJRH,A359,280.0,280000.0,779.0,7.79,31.34,1.8,439.45,439.45,Matched
"2025-09-05
08:41",AIC2 025,VTTSD,B789,255.0,255000.0,774.0,7.74,31.34,1.71,414.8,414.8,Matched
"2025-09-05
08:51","AIC1
26",VTAEF,B77L,348.0,348000.0,779.0,7.79,31.34,1.95,476.07,476.07,Matched
"2025-09-05
08:55",AIC1 88,VTALP,B77W,352.0,352000.0,779.0,7.79,31.34,1.95,476.07,476.07,Matched
,,,,,,,,,,,,Not Matched
,,,,,,,,,,,,Not Matched
Flight Date Time,Flt. #,Acft. Reg.,Acft. Type Code,,,,,,,,,Not Matched
"2025-09-05
09:07",AIC1 29,VTAEO,B77W,352.0,352000.0,726.0,7.26,31.34,1.95,443.68,443.68,Matched
"2025-09-05
09:41",AIC1 11,VTJRA,A359,280.0,280000.0,774.0,7.74,31.34,1.8,436.63,436.63,Matched
"2025-09-05
11:16","AIC9
30",VTANY,B788,228.0,228000.0,799.0,7.99,31.34,1.71,428.2,428.2,Matched
"2025-09-05
12:42","AIC1
05",VTJRI,A359,280.0,280000.0,774.0,7.74,31.34,1.8,436.63,436.63,Matched
"2025-09-05
12:53","AIC1
29D",VTAEN,B77W,352.0,352000.0,424.0,4.24,31.34,1.95,259.12,259.12,Matched
"2025-09-05
15:38",AIC9 34,VTCIE,A20N,79.0,79000.0,705.0,7.05,31.34,1.22,269.56,269.56,Matched
"2025-09-05
15:46",AIC1 55,VTALT,B77W,352.0,352000.0,774.0,7.74,31.34,1.95,473.01,473.01,Matched
"2025-09-05
16:17","AIC9
91",VTCIM,A20N,79.0,79000.0,878.0,8.78,31.34,1.22,335.7,335.7,Matched
"2025-09-05
16:37","AIC9
69",VTPPJ,A321,89.0,89000.0,726.0,7.26,31.34,1.22,277.58,277.58,Matched
"2025-09-05
16:43",AIC1 13,VTANV,B788,228.0,228000.0,774.0,7.74,31.34,1.71,414.8,414.8,Matched
"2025-09-05
17:09","AIC1
51",VTNAA,B788,228.0,228000.0,774.0,7.74,31.34,1.71,414.8,414.8,Matched
"2025-09-05
17:37",AIC2 017,VTTSP,B789,255.0,255000.0,726.0,7.26,31.34,1.71,389.07,389.07,Matched
"2025-09-05
17:39",AIC1 43,VTAND,B788,228.0,228000.0,774.0,7.74,31.34,1.71,414.8,414.8,Matched
"2025-09-05
17:44","AIC1
57",VTNAC,B788,228.0,228000.0,774.0,7.74,31.34,1.71,414.8,414.8,Matched
"2025-09-05
17:50",AIC2 029,VTTSN,B789,255.0,255000.0,774.0,7.74,31.34,1.71,414.8,414.8,Matched
"2025-09-05
17:55",AIC9 18,VTRTY,A20N,77.0,77000.0,799.0,7.99,31.34,1.22,305.5,305.5,Matched
"2025-09-05
18:04",AIC2 289,VTCIQ,A20N,79.0,79000.0,726.0,7.26,31.34,1.22,277.58,277.58,Matched
"2025-09-05
18:08","AIC9
31",VTCIG,A20N,79.0,79000.0,806.0,8.06,31.34,1.22,308.17,308.17,Matched
"2025-09-05
18:27","AIC2
202",VTTVC,A21N,89.0,89000.0,747.0,7.47,31.34,1.22,285.61,285.61,Matched
"2025-09-05
18:30",AIC1 62,VTJRE,A359,280.0,280000.0,779.0,7.79,31.34,1.8,439.45,439.45,Matched
"2025-09-05
18:41","AIC9
20",VTEXJ,A20N,77.0,77000.0,747.0,7.47,31.34,1.22,285.61,285.61,Matched
"2025-09-05
18:45",AIC1 33,VTANL,B788,228.0,228000.0,424.0,4.24,31.34,1.71,227.23,227.23,Matched
,,,,,,,,,,,,Not Matched
,,,,,,,,,,,,Not Matched
Flight Date Time,Flt. #,Acft. Reg.,Acft. Type Code,,,,,,,,,Not Matched
"2025-09-05
18:46",AIC9 35,VTTQH,A20N,77.0,77000.0,726.0,7.26,31.34,1.22,277.58,277.58,Matched
"2025-09-05
19:36",AIC2 026,VTTSD,B789,255.0,255000.0,453.0,4.53,31.34,1.71,242.77,242.77,Matched
"2025-09-05
21:08","AIC1
31",VTAEM,B77W,352.0,352000.0,726.0,7.26,31.34,1.95,443.68,443.68,Matched
"2025-09-05
21:11","AIC9
16",VTANU,B788,228.0,228000.0,799.0,7.99,31.34,1.71,428.2,428.2,Matched
"2025-09-05
21:45","AIC1
12",VTJRA,A359,280.0,280000.0,779.0,7.79,31.34,1.8,439.45,439.45,Matched
"2025-09-05
21:53",AIC9 70,VTPPJ,A321,89.0,89000.0,732.0,7.32,31.34,1.22,279.88,279.88,Matched
"2025-09-05
22:47",AIC9 84,VTANP,B788,228.0,228000.0,747.0,7.47,31.34,1.71,400.33,400.33,Matched
"2025-09-05
22:59","AIC9
92",VTCIM,A20N,79.0,79000.0,875.0,8.75,31.34,1.22,334.55,334.55,Matched
"2025-09-05
23:16","AIC9
46",VTCIH,A20N,79.0,79000.0,785.0,7.85,31.34,1.22,300.14,300.14,Matched
"2025-09-05
23:20",AIC2 204,VTTNY,A20N,77.0,77000.0,754.0,7.54,31.34,1.22,288.29,288.29,Matched
"2025-09-05
23:24","AIC9
06",VTEXP,A20N,77.0,77000.0,754.0,7.54,31.34,1.22,288.29,288.29,Matched
"2025-09-05
23:28",AIC2 290,VTCIQ,A20N,79.0,79000.0,727.0,7.27,31.34,1.22,277.97,277.97,Matched
"2025-09-05
23:36",AIC2 283,VTEXR,A20N,77.0,77000.0,774.0,7.74,31.34,1.22,295.94,295.94,Matched
"2025-09-05
23:54","AIC2
287",VTEXJ,A20N,77.0,77000.0,726.0,7.26,31.34,1.22,277.58,277.58,Matched
"2025-09-05
23:55",AIC2 210,VTTSO,B789,255.0,255000.0,799.0,7.99,31.34,1.71,428.2,428.2,Matched
"2025-09-06
00:00",AIC9 83,VTANO,B788,228.0,228000.0,731.0,7.31,31.34,1.71,391.75,391.75,Matched
"2025-09-06
00:00",AIC1 01,VTJRB,A359,280.0,280000.0,453.0,4.53,31.34,1.8,255.55,255.55,Matched
"2025-09-06
00:00","AIC9
09",VTANO,B788,228.0,228000.0,731.0,7.31,31.34,1.71,391.75,391.75,Matched
"2025-09-06
00:00","AIC9
29",VTANX,B788,228.0,228000.0,781.0,7.81,31.34,1.71,418.55,418.55,Matched
"2025-09-06
00:00",AIC9 17,VTSCH,A319,71.0,71000.0,781.0,7.81,31.34,1.22,298.61,281.48,Not Matched
"2025-09-06
00:00","AIC9
19",VTEXN,A20N,77.0,77000.0,731.0,7.31,31.34,1.22,279.5,279.5,Matched
"2025-09-06
00:00",AIC9 05,VTEXK,A20N,77.0,77000.0,698.0,6.98,31.34,1.22,266.88,266.88,Matched
,,,,,,,,,,,,Not Matched
,,,,,,,,,,,,Not Matched
Flight Date Time,Flt. #,Acft. Reg.,Acft. Type Code,,,,,,,,,Not Matched
