Line #,Flight Date Time,Flt. #,Acft. Reg.,Acft. Type Code,Location Code @ Type,,Flt. Info. Rgn.,Max. Take Off Weight @UOM,Route Date Time @ Type,,Weight Factor,"WP
Code",Distance @ UOM,,Quantity,Unit Price,Charge Amount,
20,"2025-09-19
00:20","AIC9
32",VTRTU,A20N,"OEJN  @  Origin
VABB  @  Destination",,"0
0","79.0000  @
TON","2025-09-19  22:01  @  Entry
2025-09-20  19:40  @  Exit",,1.2200,"MIDGU
PARAR","797.000  @  KM
797.000  @  KM",,1.0000,304.73,304.73,
20,"2025-09-19
02:27","AIC9
21",VTEXP,A20N,"VABB  @  Origin
OERK  @  Destination",,"0
0","77.0000  @
TON","2025-09-20  00:23  @  Entry
2025-09-20  22:35  @  Exit",,1.2200,"PARAR
MENSA","726.000  @  KM
726.000  @  KM",,1.0000,277.58,277.58,
20,"2025-09-19
03:33","AIC1
56",VTALK,B77W,"VIDP  @  Destination
EHAM  @  Origin",,"0
0","352.0000  @
TON","2025-09-20  18:35  @  Exit
2025-09-20  00:43  @  Entry",,1.9500,"RASKI
TONVO","779.000  @  KM
779.000  @  KM",,1.0000,476.07,476.07,
20,"2025-09-19
03:50",AIC2 030,VTTSE,B789,"EDDF  @  Origin
VIDP  @  Destination",,"0
0","255.0000  @
TON","2025-09-20  01:25  @  Entry
2025-09-20  19:15  @  Exit",,1.7100,MESPO RASKI,"453.000  @  KM
453.000  @  KM",,1.0000,242.77,242.77,
20,"2025-09-19
04:08",AIC1 52,VTAND,B788,"LSZH  @  Origin
VIDP  @  Destination",,"0
0","228.0000  @
TON","2025-09-20  01:16  @  Entry
2025-09-20  19:15  @  Exit",,1.7100,TONVO RASKI,"779.000  @  KM
779.000  @  KM",,1.0000,417.48,417.48,
20,"2025-09-19
04:28","AIC1
42",VTANR,B788,"VIDP  @  Destination
LFPG  @  Origin",,"0
0","228.0000  @
TON","2025-09-20  18:45  @  Exit
2025-09-20  01:52  @  Entry",,1.7100,"RASKI
MESPO","453.000  @  KM
453.000  @  KM",,1.0000,242.77,242.77,
20,"2025-09-19
04:28","AIC1
58",VTANW,B788,"EKCH  @  Origin
VIDP  @  Destination",,"0
0","228.0000  @
TON","2025-09-20  01:38  @  Entry
2025-09-20  19:30  @  Exit",,1.7100,"TONVO
RASKI","779.000  @  KM
779.000  @  KM",,1.0000,417.48,417.48,
20,"2025-09-19
04:34",AIC2 288,VTEXK,A20N,"OEDF  @  Origin
VABB  @  Destination",,"0
0","77.0000  @
TON","2025-09-19  02:08  @  Entry
2025-09-19  00:50  @  Exit",,1.2200,TONVO PARAR,"732.000  @  KM
732.000  @  KM",,1.0000,279.88,279.88,
20,"2025-09-19
04:56","AIC1
18",VTANO,B788,"VIAR  @  Destination
EGBB  @  Origin",,"0
0","228.0000  @
TON","2025-09-20  18:45  @  Exit
2025-09-20  02:02  @  Entry",,1.7100,"RASKI
MESPO","453.000  @  KM
453.000  @  KM",,1.0000,242.77,242.77,
20,"2025-09-19
05:21",AIC1 30,VTAEP,B77W,"EGLL  @  Origin
VABB  @  Destination",,"0
0",352.0000  @ TON,"2025-09-20  03:01  @  Entry
2025-09-20  20:05  @  Exit",,1.9500,TONVO PARAR,"732.000  @  KM
732.000  @  KM",,1.0000,447.35,447.35,
20,"2025-09-19
05:25",AIC2 018,VTTSH,B789,"VIDP  @  Destination
EGLL  @  Origin",,"0
0","255.0000  @
TON","2025-09-20  19:35  @  Exit
2025-09-20  02:56  @  Entry",,1.7100,RASKI MESPO,"453.000  @  KM
453.000  @  KM",,1.0000,242.77,242.77,
20,"2025-09-19
05:53","AIC1
44",VTAEQ,B77W,"KEWR  @  Origin
VABB  @  Destination",,"0
0","352.0000  @
TON","2025-09-20  03:53  @  Entry
2025-09-20  15:30  @  Exit",,1.9500,"MESPO
RASKI","453.000  @  KM
453.000  @  KM",,1.0000,276.84,276.84,
20,"2025-09-19
06:05",AIC1 61,VTJRB,A359,"EGLL  @  Destination
VIDP  @  Origin",,"0
0","280.0000  @
TON","2025-09-20  20:30  @  Exit
2025-09-19  22:44  @  Entry",,1.8000,MENSA RASKI,"774.000  @  KM
774.000  @  KM",,1.0000,436.63,436.63,
20,"2025-09-19
06:13",AIC1 87,VTALT,B77W,LOWW  @  Destination VIDP  @  Origin,,"0
0",352.0000  @ TON,"2025-09-20  22:10  @  Exit
2025-09-20  00:13  @  Entry",,1.9500,MENSA RASKI,"774.000  @  KM
774.000  @  KM",,1.0000,473.01,473.01,
20,"2025-09-19
06:55",AIC1 32,VTANK,B788,"VOBL  @  Destination
EGLL  @  Origin",,"0
0","228.0000  @
TON","2025-09-20  21:20  @  Exit
2025-09-20  04:06  @  Entry",,1.7100,PARAR MESPO,"424.000  @  KM
424.000  @  KM",,1.0000,227.23,227.23,
20,"2025-09-19
08:11","AIC9
22",VTEXL,A20N,"VABB  @  Destination
OERK  @  Origin",,"0
0","77.0000  @
TON","2025-09-19  04:15  @  Exit
2025-09-19  05:40  @  Entry",,1.2200,"PARAR
TONVO","732.000  @  KM
732.000  @  KM",,1.0000,279.88,279.88,
20,"2025-09-19
08:30","AIC2
025",VTTSN,B789,"VIDP  @  Origin
EDDF  @  Destination",,"0
0","255.0000  @
TON","2025-09-20  01:51  @  Entry
2025-09-20  23:30  @  Exit",,1.7100,"RASKI
MENSA","774.000  @  KM
774.000  @  KM",,1.0000,414.80,414.80,
20,"2025-09-19
08:37",AIC1 29,VTALM,B77W,"EGLL  @  Destination
VABB  @  Origin",,"0
0","352.0000  @
TON","2025-09-20  23:35  @  Exit
2025-09-20  01:15  @  Entry",,1.9500,MESPO PARAR,"424.000  @  KM
424.000  @  KM",,1.0000,259.12,259.12,
20,"2025-09-19
09:08","AIC1
02",VTJRI,A359,"VIDP  @  Destination
KJFK  @  Origin",,"0
0","280.0000  @
TON","2025-09-20  16:40  @  Exit
2025-09-20  06:11  @  Entry",,1.8000,"RASKI
TONVO","779.000  @  KM
779.000  @  KM",,1.0000,439.45,439.45,
20,"2025-09-19
09:40",AIC1 26,VTAEI,B77L,"VIDP  @  Destination
KORD  @  Origin",,"0
0","348.0000  @
TON","2025-09-20  17:00  @  Exit
2025-09-20  06:43  @  Entry",,1.9500,RASKI TONVO,"779.000  @  KM
779.000  @  KM",,1.0000,476.07,476.07,
Billing Entity: XB-E38 Civil Aviation Authority,,,,,,"Invoice #: 0320860591
Billing Period: Oct 2025, 02 Currency of Billing: USD",,,,"Charge Catgory: ATC
Charge Code: En-Route",,,,Billed Entity: AI-098 AIR INDIA LTD,,,,
,,,,,,,,,,,,,,,,,,
Line #,Flight Date Time,Flt. #,Acft. Reg.,Acft. Type Code,Location Code @ Type,,Flt. Info. Rgn.,Max. Take Off Weight @UOM,Route Date Time @ Type,,Weight Factor,"WP
Code",Distance @ UOM,,Quantity,Unit Price,Charge Amount,
20,"2025-09-19
10:08",AIC1 11,VTJRE,A359,"VIDP  @  Origin
EGLL  @  Destination",,"0
0",280.0000  @ TON,"2025-09-19  02:41  @  Entry
2025-09-19  00:30  @  Exit",,1.8000,RASKI MENSA,"774.000  @  KM
774.000  @  KM",,1.0000,436.63,436.63,
20,"2025-09-19
10:16",AIC1 88,VTAEN,B77W,"VIDP  @  Destination
CYYZ  @  Origin",,"0
0","352.0000  @
TON","2025-09-20  18:35  @  Exit
2025-09-20  07:18  @  Entry",,1.9500,RASKI TONVO,"779.000  @  KM
779.000  @  KM",,1.0000,476.07,476.07,
20,"2025-09-19
10:56","AIC9
30",VTANM,B788,"VIDP  @  Destination
OMDB  @  Origin",,"0
0","228.0000  @
TON","2025-09-19  07:00  @  Exit
2025-09-19  07:40  @  Entry",,1.7100,"RASKI
GOMTA","792.000  @  KM
792.000  @  KM",,1.0000,424.44,424.44,
20,"2025-09-19
12:43","AIC9
18",VTSCH,A319,"OMDB  @  Origin
VIDP  @  Destination",,"0
0","71.0000  @
TON","2025-09-19  09:39  @  Entry
2025-09-19  09:10  @  Exit",,1.1500,"LALDO
RASKI","799.000  @  KM
799.000  @  KM",,1.0000,287.97,287.97,
20,"2025-09-19
14:50","AIC9
34",VTEXS,A20N,"OMDB  @  Origin
VOCI  @  Destination",,"0
0","77.0000  @
TON","2025-09-19  11:13  @  Entry
2025-09-19  10:46  @  Exit",,1.2200,"TARDI
TOTOX","705.000  @  KM
705.000  @  KM",,1.0000,269.56,269.56,
20,"2025-09-19
16:14",AIC9 91,VTCIN,A20N,"VIDP  @  Origin
OEJN  @  Destination",,"0
0","79.0000  @
TON","2025-09-19  13:29  @  Entry
2025-09-19  11:10  @  Exit",,1.2200,RASKI LUDID,"878.000  @  KM
878.000  @  KM",,1.0000,335.70,335.70,
20,"2025-09-19
16:19",AIC9 69,VTRTY,A20N,"VABB  @  Origin
OTHH  @  Destination",,"0
0","77.0000  @
TON","2025-09-19  15:01  @  Entry
2025-09-19  13:05  @  Exit",,1.2200,PARAR MENSA,"726.000  @  KM
726.000  @  KM",,1.0000,277.58,277.58,
20,"2025-09-19
16:21","AIC1
55",VTALK,B77W,"EHAM  @  Destination
VIDP  @  Origin",,"0
0","352.0000  @
TON","2025-09-19  06:45  @  Exit
2025-09-19  09:08  @  Entry",,1.9500,"MENSA
RASKI","774.000  @  KM
774.000  @  KM",,1.0000,473.01,473.01,
20,"2025-09-19
17:00","AIC1
13",VTANO,B788,"EGBB  @  Destination
VIDP  @  Origin",,"0
0","228.0000  @
TON","2025-09-19  07:05  @  Exit
2025-09-19  09:20  @  Entry",,1.7100,"MENSA
RASKI","774.000  @  KM
774.000  @  KM",,1.0000,414.80,414.80,
20,"2025-09-19
17:06",AIC1 43,VTANR,B788,"LFPG  @  Destination
VIDP  @  Origin",,"0
0","228.0000  @
TON","2025-09-19  07:30  @  Exit
2025-09-19  09:51  @  Entry",,1.7100,MENSA RASKI,"774.000  @  KM
774.000  @  KM",,1.0000,414.80,414.80,
20,"2025-09-19
17:13","AIC2
029",VTTSE,B789,"VIDP  @  Origin
EDDF  @  Destination",,"0
0","255.0000  @
TON","2025-09-19  10:30  @  Entry
2025-09-19  08:25  @  Exit",,1.7100,"RASKI
MENSA","774.000  @  KM
774.000  @  KM",,1.0000,414.80,414.80,
20,"2025-09-19
17:34",AIC1 51,VTANC,B788,LSZH  @  Destination VIDP  @  Origin,,"0
0",228.0000  @ TON,"2025-09-19  08:30  @  Exit
2025-09-19  10:51  @  Entry",,1.7100,MENSA RASKI,"774.000  @  KM
774.000  @  KM",,1.0000,414.80,414.80,
20,"2025-09-19
17:41",AIC9 31,VTRTU,A20N,"VABB  @  Origin
OEJN  @  Destination",,"0
0","79.0000  @
TON","2025-09-19  15:01  @  Entry
2025-09-19  12:50  @  Exit",,1.2200,PARAR LUDID,"806.000  @  KM
806.000  @  KM",,1.0000,308.17,308.17,
20,"2025-09-19
17:43","AIC1
57",VTANW,B788,"EKCH  @  Destination
VIDP  @  Origin",,"0
0","228.0000  @
TON","2025-09-19  08:40  @  Exit
2025-09-19  10:48  @  Entry",,1.7100,"MENSA
RASKI","774.000  @  KM
774.000  @  KM",,1.0000,414.80,414.80,
20,"2025-09-19
17:44",AIC2 289,VTEXJ,A20N,"VABB  @  Origin
OTHH  @  Destination",,"0
0","77.0000  @
TON","2025-09-19  16:26  @  Entry
2025-09-19  14:35  @  Exit",,1.2200,PARAR MENSA,"726.000  @  KM
726.000  @  KM",,1.0000,277.58,277.58,
20,"2025-09-19
17:50",AIC2 017,VTTSH,B789,"VIDP  @  Origin
EGLL  @  Destination",,"0
0",255.0000  @ TON,"2025-09-19  10:25  @  Entry
2025-09-19  08:00  @  Exit",,1.7100,RASKI MENSA,"774.000  @  KM
774.000  @  KM",,1.0000,414.80,414.80,
20,"2025-09-19
18:03",AIC2 283,VTEXQ,A20N,"OTHH  @  Destination
VIDP  @  Origin",,"0
0","77.0000  @
TON","2025-09-19  13:50  @  Exit
2025-09-19  16:46  @  Entry",,1.2200,MENSA RASKI,"774.000  @  KM
774.000  @  KM",,1.0000,295.94,295.94,
20,"2025-09-19
18:15","AIC1
31",VTAEP,B77W,"EGLL  @  Destination
VABB  @  Origin",,"0
0","352.0000  @
TON","2025-09-19  08:50  @  Exit
2025-09-19  10:48  @  Entry",,1.9500,"MENSA
PARAR","726.000  @  KM
726.000  @  KM",,1.0000,443.68,443.68,
20,"2025-09-19
18:16","AIC9
20",VTEXP,A20N,"VABB  @  Destination
OMDB  @  Origin",,"0
0","77.0000  @
TON","2025-09-19  14:55  @  Exit
2025-09-19  15:41  @  Entry",,1.2200,"PARAR
GOMTA","747.000  @  KM
747.000  @  KM",,1.0000,285.61,285.61,
20,"2025-09-19
18:20",AIC2 202,VTTVC,A21N,"OMDB  @  Origin
VABB  @  Destination",,"0
0","89.0000  @
TON","2025-09-19  15:47  @  Entry
2025-09-19  15:15  @  Exit",,1.2200,GOMTA PARAR,"747.000  @  KM
747.000  @  KM",,1.0000,285.61,285.61,
20,"2025-09-19
18:27","AIC1
62",VTJRA,A359,"VIDP  @  Destination
EGLL  @  Origin",,"0
0","280.0000  @
TON","2025-09-19  08:45  @  Exit
2025-09-19  15:32  @  Entry",,1.8000,"RASKI
TONVO","779.000  @  KM
779.000  @  KM",,1.0000,439.45,439.45,
20,"2025-09-19
18:34",AIC9 35,VTTQH,A20N,"VABB  @  Origin
OEDF  @  Destination",,"0
0","77.0000  @
TON","2025-09-19  17:06  @  Entry
2025-09-19  15:10  @  Exit",,1.2200,PARAR MENSA,"726.000  @  KM
726.000  @  KM",,1.0000,277.58,277.58,
Billing Entity: XB-E38 Civil Aviation Authority,,,,,,"Invoice #: 0320860591
Billing Period: Oct 2025, 02 Currency of Billing: USD",,,,"Charge Catgory: ATC
Charge Code: En-Route",,,,Billed Entity: AI-098 AIR INDIA LTD,,,,
,,,,,,,,,,,,,,,,,,
Line #,Flight Date Time,Flt. #,Acft. Reg.,Acft. Type Code,Location Code @ Type,,Flt. Info. Rgn.,Max. Take Off Weight @UOM,Route Date Time @ Type,,Weight Factor,"WP
Code",Distance @ UOM,,Quantity,Unit Price,Charge Amount,
20,"2025-09-19
18:59",AIC1 33,VTANK,B788,EGLL  @  Destination VOBL  @  Origin,,"0
0",228.0000  @ TON,"2025-09-19  09:00  @  Exit
2025-09-19  11:34  @  Entry",,1.7100,MENSA TOTOX,"695.000  @  KM
695.000  @  KM",,1.0000,372.46,372.46,
20,"2025-09-19
20:23",AIC9 16,VTANZ,B788,"VIDP  @  Destination
OMDB  @  Origin",,"0
0","228.0000  @
TON","2025-09-19  16:40  @  Exit
2025-09-19  17:23  @  Entry",,1.7100,RASKI GOMTA,"792.000  @  KM
792.000  @  KM",,1.0000,424.44,424.44,
20,"2025-09-19
20:24","AIC2
026",VTTSP,B789,"EDDF  @  Origin
VIDP  @  Destination",,"0
0","255.0000  @
TON","2025-09-19  17:51  @  Entry
2025-09-19  10:10  @  Exit",,1.7100,"MESPO
RASKI","453.000  @  KM
453.000  @  KM",,1.0000,242.77,242.77,
20,"2025-09-19
20:36","AIC1
28",VTALM,B77W,"VABB  @  Destination
EGLL  @  Origin",,"0
0","352.0000  @
TON","2025-09-19  11:30  @  Exit
2025-09-19  18:13  @  Entry",,1.9500,"PARAR
TONVO","732.000  @  KM
732.000  @  KM",,1.0000,447.35,447.35,
20,"2025-09-19
22:05","AIC9
70",VTRTY,A20N,"VABB  @  Destination
OTHH  @  Origin",,"0
0","77.0000  @
TON","2025-09-19  18:30  @  Exit
2025-09-19  19:30  @  Entry",,1.2200,"PARAR
TONVO","732.000  @  KM
732.000  @  KM",,1.0000,279.88,279.88,
20,"2025-09-19
22:09",AIC1 12,VTJRE,A359,"VIDP  @  Destination
EGLL  @  Origin",,"0
0","280.0000  @
TON","2025-09-19  12:15  @  Exit
2025-09-19  19:13  @  Entry",,1.8000,RASKI TONVO,"779.000  @  KM
779.000  @  KM",,1.0000,439.45,439.45,
20,"2025-09-19
22:32",AIC1 19,VTAEM,B77W,"VABB  @  Origin
KJFK  @  Destination",,"0
0","352.0000  @
TON","2025-09-19  21:45  @  Entry
2025-09-19  21:23  @  Exit",,1.9500,PARAR MENSA,"726.000  @  KM
726.000  @  KM",,1.0000,443.68,443.68,
20,"2025-09-19
22:39","AIC2
290",VTEXJ,A20N,"VABB  @  Destination
OTHH  @  Origin",,"0
0","77.0000  @
TON","2025-09-19  19:15  @  Exit
2025-09-19  20:06  @  Entry",,1.2200,"PARAR
TONVO","732.000  @  KM
732.000  @  KM",,1.0000,279.88,279.88,
20,"2025-09-19
22:51","AIC9
84",VTANU,B788,"VABB  @  Destination
OMDB  @  Origin",,"0
0","228.0000  @
TON","2025-09-19  19:40  @  Exit
2025-09-19  20:23  @  Entry",,1.7100,"PARAR
GOMTA","747.000  @  KM
747.000  @  KM",,1.0000,400.33,400.33,
20,"2025-09-19
23:05",AIC2 287,VTEXN,A20N,"VABB  @  Origin
OEDF  @  Destination",,"0
0","77.0000  @
TON","2025-09-19  21:30  @  Entry
2025-09-19  19:30  @  Exit",,1.2200,PARAR MENSA,"726.000  @  KM
726.000  @  KM",,1.0000,277.58,277.58,
20,"2025-09-19
23:16","AIC9
92",VTCIN,A20N,"OEJN  @  Origin
VIDP  @  Destination",,"0
0","79.0000  @
TON","2025-09-19  20:25  @  Entry
2025-09-19  17:55  @  Exit",,1.2200,"MIDGU
RASKI","875.000  @  KM
875.000  @  KM",,1.0000,334.55,334.55,
20,"2025-09-19
23:22",AIC2 204,VTTNY,A20N,VOHS  @  Destination OMDB  @  Origin,,"0
0",77.0000  @ TON,"2025-09-19  19:25  @  Exit
2025-09-19  20:06  @  Entry",,1.2200,PARAR LALDO,"754.000  @  KM
754.000  @  KM",,1.0000,288.29,288.29,
20,"2025-09-19
23:30",AIC2 284,VTEXQ,A20N,"VIDP  @  Destination
OTHH  @  Origin",,"0
0","77.0000  @
TON","2025-09-19  19:20  @  Exit
2025-09-19  20:26  @  Entry",,1.2200,RASKI TONVO,"779.000  @  KM
779.000  @  KM",,1.0000,297.85,297.85,
20,"2025-09-19
23:30","AIC9
46",VTEXT,A20N,"OMAA  @  Origin
VABB  @  Destination",,"0
0","79.0000  @
TON","2025-09-19  20:54  @  Entry
2025-09-19  20:16  @  Exit",,1.2200,"LABRI
PARAR","785.000  @  KM
785.000  @  KM",,1.0000,300.14,300.14,
20,"2025-09-19
23:39",AIC9 06,VTRTS,A20N,"VOMM  @  Destination
OMDB  @  Origin",,"0
0","77.0000  @
TON","2025-09-19  19:10  @  Exit
2025-09-19  19:57  @  Entry",,1.2200,PARAR LALDO,"754.000  @  KM
754.000  @  KM",,1.0000,288.29,288.29,
20,"2025-09-19
23:50",AIC9 36,VTTQH,A20N,VABB  @  Destination OEDF  @  Origin,,"0
0",77.0000  @ TON,"2025-09-19  20:30  @  Exit
2025-09-19  21:20  @  Entry",,1.2200,PARAR TONVO,"732.000  @  KM
732.000  @  KM",,1.0000,279.88,279.88,
20,"2025-09-19
23:50",AIC2 210,VTTSO,B789,"VIDP  @  Destination
OMDB  @  Origin",,"0
0","255.0000  @
TON","2025-09-19  20:15  @  Exit
2025-09-19  20:57  @  Entry",,1.7100,RASKI GOMTA,"792.000  @  KM
792.000  @  KM",,1.0000,424.44,424.44,
20,"2025-09-20
00:00","AIC2
201",VTTVC,A21N,"OMDB  @  Destination
VABB  @  Origin",,"0
0","89.0000  @
TON","N/P
2025-09-20  12:27  @  Entry",,1.2200,"MENSA
PARAR","731.000  @  KM
731.000  @  KM",,1.0000,279.50,279.50,
20,"2025-09-20
00:00","AIC2
203",VTTNR,A20N,"VOHS  @  Origin
OMDB  @  Destination",,"0
0","77.0000  @
TON","2025-09-20  17:08  @  Entry
N/P",,1.2200,"PARAR
MENSA","731.000  @  KM
731.000  @  KM",,1.0000,279.50,279.50,
20,"2025-09-20
00:00",AIC9 15,VTANZ,B788,"OMDB  @  Destination
VIDP  @  Origin",,"0
0","228.0000  @
TON","N/P
2025-09-20  13:41  @  Entry",,1.7100,MENSA RASKI,"781.000  @  KM
781.000  @  KM",,1.0000,418.55,418.55,
20,"2025-09-20
00:00","AIC9
05",VTCIQ,A20N,"VOMM  @  Origin
OMDB  @  Destination",,"0
0","79.0000  @
TON","2025-09-20  16:09  @  Entry
N/P",,1.2200,"TOTOX
TARDI","698.000  @  KM
698.000  @  KM",,1.0000,266.88,266.88,
20,"2025-09-20
00:00",AIC9 45,VTRTU,A20N,"OMAA  @  Destination
VABB  @  Origin",,"0
0","79.0000  @
TON","N/P
2025-09-20  17:32  @  Entry",,1.2200,SODEX PARAR,"792.000  @  KM
792.000  @  KM",,1.0000,302.82,302.82,
Billing Entity: XB-E38 Civil Aviation Authority,,,,,,"Invoice #: 0320860591
Billing Period: Oct 2025, 02 Currency of Billing: USD",,,,"Charge Catgory: ATC
Charge Code: En-Route",,,,Billed Entity: AI-098 AIR INDIA LTD,,,,
,,,,,,,,,,,,,,,,,,
Line #,Flight Date Time,Flt. #,Acft. Reg.,Acft. Type Code,Location Code @ Type,,Flt. Info. Rgn.,Max. Take Off Weight @UOM,Route Date Time @ Type,,Weight Factor,"WP
Code",Distance @ UOM,,Quantity,Unit Price,Charge Amount,
20,"2025-09-20
00:00",AIC1 19,VTAEN,B77W,KJFK  @  Destination VABB  @  Origin,,"0
0",352.0000  @ TON,"N/P
2025-09-20  23:05  @  Entry",,1.9500,MESPO PARAR,"424.000  @  KM
424.000  @  KM",,1.0000,259.12,259.12,
20,"2025-09-20
00:00",AIC9 33,VTTQH,A20N,"VOCI  @  Origin
OMDB  @  Destination",,"0
0","77.0000  @
TON","2025-09-20  08:08  @  Entry
N/P",,1.2200,LOTAV TARDI,"659.000  @  KM
659.000  @  KM",,1.0000,251.97,251.97,
20,"2025-09-20
00:00","AIC9
29",VTANI,B788,"VIDP  @  Origin
OMDB  @  Destination",,"0
0","228.0000  @
TON","2025-09-20  03:49  @  Entry
N/P",,1.7100,"RASKI
MENSA","781.000  @  KM
781.000  @  KM",,1.0000,418.55,418.55,
20,"2025-09-20
00:00","AIC9
09",VTANQ,B788,"VABB  @  Origin
OMDB  @  Destination",,"0
0","228.0000  @
TON","2025-09-20  04:21  @  Entry
N/P",,1.7100,"RASKI
MENSA","781.000  @  KM
781.000  @  KM",,1.0000,418.55,418.55,
20,"2025-09-20
00:00","AIC9
83",VTANQ,B788,"VABB  @  Origin
OMDB  @  Destination",,"0
0","228.0000  @
TON","2025-09-20  16:53  @  Entry
N/P",,1.7100,"PARAR
MENSA","731.000  @  KM
731.000  @  KM",,1.0000,391.75,391.75,
20,"2025-09-20
00:00",AIC1 01,VTJRB,A359,"KJFK  @  Destination
VIDP  @  Origin",,"0
0","280.0000  @
TON","N/P
2025-09-21  00:23  @  Entry",,1.8000,MENSA RASKI,"774.000  @  KM
774.000  @  KM",,1.0000,436.63,436.63,
20,"2025-09-20
00:00",AIC9 17,VTSCH,A319,"OMDB  @  Destination
VIDP  @  Origin",,"0
0","71.0000  @
TON","N/P
2025-09-20  06:29  @  Entry",,1.1500,MENSA RASKI,"781.000  @  KM
781.000  @  KM",,1.0000,281.48,281.48,
20,"2025-09-20
00:00","AIC9
95",VTANK,B788,"OMDB  @  Destination
VIDP  @  Origin",,"0
0","228.0000  @
TON","N/P
2025-09-20  17:10  @  Entry",,1.7100,"MENSA
RASKI","781.000  @  KM
781.000  @  KM",,1.0000,418.55,418.55,
20,"2025-09-20
00:00","AIC9
19",VTRTM,A20N,"VABB  @  Origin
OMDB  @  Destination",,"0
0","77.0000  @
TON","2025-09-20  12:24  @  Entry
N/P",,1.2200,"PARAR
MENSA","731.000  @  KM
731.000  @  KM",,1.0000,279.50,279.50,
20,"2025-09-20
00:01",AIC9 96,VTANK,B788,"VIDP  @  Destination
OMDB  @  Origin",,"0
0","228.0000  @
TON","2025-09-21  20:15  @  Exit
2025-09-20  21:01  @  Entry",,1.7100,RASKI LALDO,"799.000  @  KM
799.000  @  KM",,1.0000,428.20,428.20,
20,"2025-09-20
00:10","AIC1
12",VTTSP,B789,"VIDP  @  Destination
EGLL  @  Origin",,"0
0","255.0000  @
TON","2025-09-21  12:15  @  Exit
2025-09-20  21:15  @  Entry",,1.7100,"RASKI
TONVO","779.000  @  KM
779.000  @  KM",,1.0000,417.48,417.48,
20,"2025-09-20
00:23",AIC9 32,VTRTS,A20N,"OEJN  @  Origin
VABB  @  Destination",,"0
0",77.0000  @ TON,"2025-09-20  22:04  @  Entry
2025-09-21  19:40  @  Exit",,1.2200,MIDGU PARAR,"797.000  @  KM
797.000  @  KM",,1.0000,304.73,304.73,
20,"2025-09-20
01:10",AIC9 21,VTTQD,A20N,"OERK  @  Destination
VABB  @  Origin",,"0
0","77.0000  @
TON","2025-09-21  21:35  @  Exit
2025-09-20  23:07  @  Entry",,1.2200,MENSA PARAR,"726.000  @  KM
726.000  @  KM",,1.0000,277.58,277.58,
20,"2025-09-20
02:37","AIC2
028",VTANU,B788,"VABB  @  Destination
EDDF  @  Origin",,"0
0","228.0000  @
TON","2025-09-21  18:20  @  Exit
2025-09-21  00:35  @  Entry",,1.7100,"PARAR
MESPO","424.000  @  KM
424.000  @  KM",,1.0000,227.23,227.23,
20,"2025-09-20
03:56",AIC1 38,VTANW,B788,"VIDP  @  Destination
LIMC  @  Origin",,"0
0","228.0000  @
TON","2025-09-21  19:00  @  Exit
2025-09-21  01:21  @  Entry",,1.7100,RASKI MESPO,"453.000  @  KM
453.000  @  KM",,1.0000,242.77,242.77,
20,"2025-09-20
04:08",AIC1 52,VTANY,B788,VIDP  @  Destination LSZH  @  Origin,,"0
0",228.0000  @ TON,"2025-09-21  19:15  @  Exit
2025-09-21  01:11  @  Entry",,1.7100,RASKI TONVO,"779.000  @  KM
779.000  @  KM",,1.0000,417.48,417.48,
20,"2025-09-20
04:28",AIC2 030,VTTSD,B789,"EDDF  @  Origin
VIDP  @  Destination",,"0
0","255.0000  @
TON","2025-09-21  01:54  @  Entry
2025-09-21  19:15  @  Exit",,1.7100,MESPO RASKI,"453.000  @  KM
453.000  @  KM",,1.0000,242.77,242.77,
20,"2025-09-20
04:32","AIC2
288",VTEXN,A20N,"OEDF  @  Origin
VABB  @  Destination",,"0
0","77.0000  @
TON","2025-09-20  02:02  @  Entry
2025-09-20  00:50  @  Exit",,1.2200,"LABRI
TOTOX","733.000  @  KM
733.000  @  KM",,1.0000,280.26,280.26,
20,"2025-09-20
04:37","AIC1
56",VTALP,B77W,"VIDP  @  Destination
EHAM  @  Origin",,"0
0","352.0000  @
TON","2025-09-21  19:10  @  Exit
2025-09-21  02:03  @  Entry",,1.9500,"RASKI
MESPO","453.000  @  KM
453.000  @  KM",,1.0000,276.84,276.84,
20,"2025-09-20
04:39",AIC1 87,VTALK,B77W,"VIDP  @  Origin
LOWW  @  Destination",,"0
0","352.0000  @
TON","2025-09-20  22:41  @  Entry
2025-09-21  20:05  @  Exit",,1.9500,RASKI MENSA,"774.000  @  KM
774.000  @  KM",,1.0000,473.01,473.01,
20,"2025-09-20
04:58","AIC1
42",VTAND,B788,"VIDP  @  Destination
LFPG  @  Origin",,"0
0","228.0000  @
TON","2025-09-21  19:20  @  Exit
2025-09-21  02:24  @  Entry",,1.7100,"RASKI
MESPO","453.000  @  KM
453.000  @  KM",,1.0000,242.77,242.77,
20,"2025-09-20
05:57",AIC1 30,VTAEQ,B77W,"VABB  @  Destination
EGLL  @  Origin",,"0
0","352.0000  @
TON","2025-09-21  20:05  @  Exit
2025-09-21  03:36  @  Entry",,1.9500,PARAR TONVO,"732.000  @  KM
732.000  @  KM",,1.0000,447.35,447.35,
